age,job_n,marital_n,education_n,housing_n,month_n,pdays_n,duration,cons.conf.idx
55,3,2,3,0,0,0,133,-46.2
52,5,0,4,1,2,0,53,-42.7
70,5,2,0,0,2,1,390,-40.3
66,5,0,1,0,2,0,475,-40.3
31,4,1,4,1,3,0,73,-36.1
44,9,0,2,0,0,0,207,-36.4
40,3,0,3,1,0,0,82,-36.4
56,1,2,1,1,8,0,144,-47.1
38,2,0,3,1,0,0,150,-36.4
40,1,1,4,0,0,0,202,-36.4
46,2,0,1,0,3,0,871,-36.1
33,8,0,3,0,3,0,116,-36.1
30,4,0,4,0,3,6,5,-38.3
41,4,0,6,1,3,0,423,-36.1
57,5,0,1,0,3,0,136,-36.1
48,2,1,6,1,3,6,118,-38.3
50,3,0,3,1,0,0,166,-36.4
36,3,0,0,0,0,0,11,-46.2
34,4,0,6,0,3,0,220,-31.4
52,3,1,3,1,5,0,77,-42.0
43,2,1,1,1,2,0,287,-42.7
58,6,0,6,0,0,0,182,-46.2
28,10,0,0,1,0,0,565,-36.4
41,0,0,1,1,5,0,1074,-42.0
32,3,0,0,0,2,0,193,-42.7
31,2,1,6,1,3,0,95,-36.1
24,3,0,3,0,0,0,154,-36.4
46,3,0,1,0,3,0,64,-36.1
32,11,0,1,1,6,0,135,-33.0
31,2,0,6,1,2,0,154,-42.7
51,6,0,5,1,8,0,309,-47.1
43,6,0,6,0,8,0,246,-47.1
29,10,0,3,1,5,0,336,-42.0
26,2,1,1,1,0,0,161,-36.4
24,3,1,3,1,0,0,54,-46.2
38,2,1,6,1,0,0,221,-36.4
37,3,0,3,1,0,0,148,-36.4
53,9,0,0,0,3,0,124,-36.1
27,3,1,0,0,2,0,83,-42.7
37,8,0,3,0,0,0,327,-36.4
39,3,0,2,1,0,0,297,-36.4
42,8,0,6,1,2,0,1088,-42.7
37,5,2,3,0,5,0,378,-42.0
68,5,0,4,0,0,0,420,-40.0
50,2,0,6,0,5,0,58,-42.0
37,3,0,0,1,0,0,179,-36.4
54,1,0,1,1,3,0,136,-36.1
38,2,1,6,1,9,0,490,-29.8
52,3,0,3,0,3,0,85,-36.1
43,2,0,1,0,6,9,415,-33.0
36,1,0,1,0,2,0,79,-42.7
51,3,0,3,1,0,0,76,-36.4
52,2,0,3,0,0,0,423,-46.2
43,3,2,0,0,2,0,195,-42.7
38,4,1,4,1,2,0,249,-42.7
33,8,1,4,1,2,0,85,-42.7
28,3,2,3,1,2,0,125,-42.7
31,3,1,1,1,2,0,379,-42.7
39,10,0,2,0,9,17,106,-29.8
21,11,1,1,1,1,15,30,-39.8
30,8,1,6,1,9,0,191,-29.8
51,4,0,4,0,0,0,193,-36.4
46,10,2,6,0,0,0,127,-36.4
28,1,0,1,1,0,0,237,-46.2
52,2,1,0,0,0,0,776,-46.2
46,4,0,6,1,0,0,170,-36.4
38,2,0,6,0,3,0,178,-36.1
34,1,0,2,1,0,0,1000,-36.4
42,1,0,1,1,0,0,74,-46.2
41,1,2,1,1,0,0,985,-36.4
39,3,0,3,0,0,0,793,-36.4
57,5,2,6,0,3,0,327,-36.1
55,5,0,3,1,2,0,55,-42.7
37,4,1,4,0,0,0,322,-36.4
35,4,0,4,0,3,0,192,-36.1
48,4,0,6,0,3,0,209,-36.1
42,0,0,0,0,2,0,123,-42.7
38,10,0,3,0,0,0,522,-36.4
53,5,0,1,1,5,0,711,-42.0
39,3,0,2,0,0,0,413,-36.4
37,4,0,4,1,0,0,238,-36.4
56,1,0,1,1,5,0,72,-42.0
24,2,1,6,1,8,0,100,-47.1
31,4,1,5,1,5,0,276,-42.0
26,2,1,6,0,2,0,127,-42.7
33,2,0,6,1,5,0,510,-50.8
38,2,0,6,1,3,0,74,-36.1
40,3,0,0,1,2,0,181,-42.7
30,8,1,6,1,6,1,127,-33.0
27,2,0,6,1,1,0,262,-39.8
36,3,1,3,0,0,0,333,-36.4
32,4,0,4,1,0,0,81,-46.2
51,6,0,1,1,0,0,397,-46.2
50,3,0,0,1,2,0,140,-42.7
41,3,0,3,1,1,0,512,-41.8
34,2,1,2,0,0,0,22,-46.2
53,6,2,6,0,5,3,368,-30.1
36,1,1,2,0,1,0,63,-41.8
61,2,0,1,0,5,0,508,-50.8
33,2,1,6,0,0,0,657,-46.2
25,1,0,1,1,1,0,227,-41.8
39,1,0,1,0,0,0,110,-36.4
34,0,0,6,1,0,0,58,-46.2
33,3,1,1,0,0,0,164,-36.4
33,3,0,3,0,8,0,243,-47.1
33,2,1,6,0,1,0,541,-40.8
41,6,0,6,0,3,0,124,-36.1
33,10,0,3,1,2,0,85,-42.7
42,3,0,2,0,0,0,179,-36.4
61,5,0,6,0,9,0,147,-29.8
24,1,0,1,1,2,0,337,-42.7
54,5,0,4,1,2,0,72,-42.7
47,3,0,5,0,0,0,361,-36.4
33,10,0,2,0,5,0,90,-42.0
59,5,0,6,1,2,0,664,-42.7
48,4,2,4,1,3,0,200,-36.1
58,6,0,6,1,3,0,299,-36.1
49,1,0,1,1,0,0,214,-36.4
42,10,0,1,1,2,0,247,-42.7
57,2,0,4,1,2,0,425,-42.7
38,4,0,4,0,1,0,250,-41.8
57,5,0,0,1,2,0,496,-42.7
36,10,0,5,1,2,0,44,-42.7
38,1,0,3,1,8,0,101,-47.1
30,11,1,1,0,7,7,268,-50.0
53,3,0,0,0,0,0,559,-36.4
46,4,2,4,0,1,0,53,-41.8
33,2,1,6,1,0,0,96,-46.2
43,2,0,1,0,2,0,41,-42.7
36,4,0,4,1,8,0,17,-47.1
28,3,0,2,1,2,0,330,-42.7
45,2,0,1,1,5,0,58,-42.0
32,4,0,4,1,1,0,220,-41.8
34,9,0,0,1,8,0,91,-47.1
50,3,0,3,1,0,0,697,-36.4
47,4,0,2,1,5,0,223,-42.0
49,3,0,3,0,3,0,199,-36.1
41,4,0,4,1,2,0,539,-42.7
35,2,0,6,1,2,0,125,-42.7
45,1,2,3,1,8,0,325,-47.1
54,6,0,6,1,0,0,198,-46.2
39,2,0,6,1,3,0,90,-36.1
56,0,0,3,0,3,0,180,-36.1
52,2,0,6,1,3,0,27,-36.1
26,1,1,6,1,2,0,142,-42.7
42,0,0,5,1,1,0,345,-41.8
25,6,1,0,0,0,0,186,-36.4
29,6,1,6,1,0,0,207,-36.4
28,3,1,3,0,0,0,156,-46.2
48,10,0,6,1,3,0,105,-36.1
42,3,0,0,1,1,0,317,-41.8
49,0,0,0,1,3,0,310,-36.1
37,8,0,3,1,3,0,78,-36.1
49,2,0,5,1,0,0,731,-36.4
36,3,0,3,0,2,0,63,-42.7
49,2,2,1,0,2,0,602,-42.7
32,4,1,4,1,3,0,117,-36.1
35,2,2,1,0,0,0,133,-46.2
58,3,0,0,1,0,0,318,-36.4
43,2,1,6,1,2,0,73,-42.7
49,0,0,4,1,2,0,351,-42.7
47,4,2,1,1,2,0,100,-42.7
32,3,0,3,0,0,0,228,-46.2
33,2,2,6,0,3,0,384,-36.1
39,4,0,4,1,1,0,452,-41.8
33,2,0,1,0,1,0,96,-41.8
33,10,0,6,1,0,0,204,-46.2
30,2,1,6,0,2,0,215,-42.7
27,2,1,4,0,2,0,448,-42.7
33,2,0,6,1,3,0,278,-36.1
19,11,1,2,1,9,14,452,-37.5
47,3,0,0,0,1,0,384,-41.8
32,3,1,1,1,2,0,110,-42.7
31,10,1,6,1,3,0,211,-31.4
35,3,0,1,1,5,0,330,-42.0
51,10,0,6,0,5,0,87,-42.0
33,2,0,6,1,1,0,690,-40.8
43,1,0,1,1,8,0,690,-47.1
57,6,0,6,0,5,0,289,-42.0
30,4,1,4,0,3,0,656,-36.1
56,3,0,0,1,2,0,132,-42.7
30,2,1,6,0,2,0,171,-42.7
27,11,1,1,1,1,0,84,-41.8
38,1,0,1,0,2,0,857,-42.7
36,3,0,0,1,0,0,21,-36.4
30,10,1,3,1,5,0,108,-42.0
32,3,1,3,1,2,0,552,-42.7
49,2,2,1,1,5,0,47,-42.0
33,2,1,6,0,3,0,155,-36.1
34,2,0,1,0,0,0,131,-46.2
45,2,0,1,1,2,0,283,-42.7
30,2,1,1,1,8,0,180,-47.1
27,2,1,1,1,0,0,94,-46.2
41,6,0,6,0,0,0,359,-36.4
26,1,1,3,1,0,0,22,-36.4
33,2,1,6,1,4,0,297,-49.5
58,8,0,3,0,3,0,83,-36.1
59,3,0,0,0,0,0,293,-36.4
36,1,0,1,0,0,0,1590,-36.4
32,4,0,6,0,9,0,175,-37.5
33,2,0,6,1,5,3,318,-30.1
36,3,0,6,0,1,0,338,-41.8
39,4,0,4,0,0,0,173,-36.4
38,3,0,3,0,8,0,9,-47.1
48,2,0,1,0,0,0,221,-36.4
45,7,0,1,0,0,0,120,-36.4
50,8,0,4,0,2,0,73,-42.7
28,9,1,5,1,1,0,169,-41.8
42,2,0,6,0,0,0,67,-36.4
51,2,0,6,1,5,0,673,-42.0
27,4,1,5,1,2,0,238,-42.7
53,2,0,1,0,1,0,177,-41.8
40,1,0,0,1,0,0,237,-46.2
36,3,1,6,1,0,0,85,-46.2
39,1,0,2,1,1,0,100,-41.8
48,2,0,6,0,5,0,66,-42.0
48,3,0,3,1,0,3,268,-40.0
59,1,2,2,1,0,0,318,-46.2
27,4,1,4,0,0,0,124,-36.4
48,3,0,2,0,0,0,287,-36.4
55,2,0,1,1,0,0,497,-36.4
24,3,0,3,2,0,0,8,-46.2
23,2,1,6,0,2,0,76,-40.3
39,1,0,1,1,2,0,68,-42.7
39,3,0,3,1,8,0,216,-47.1
43,10,0,0,1,5,0,40,-42.0
35,6,2,6,0,3,0,288,-36.1
28,2,1,1,0,0,0,110,-36.4
27,11,1,6,0,0,0,274,-46.2
30,3,1,0,0,1,0,17,-41.8
35,1,0,1,1,0,0,126,-36.4
38,3,1,0,2,0,0,100,-36.4
55,2,0,0,0,8,0,155,-47.1
54,3,0,0,0,9,0,49,-29.8
28,2,0,1,1,2,0,54,-42.7
33,7,2,4,1,1,0,353,-41.8
58,2,1,6,0,3,0,96,-36.1
59,5,0,5,1,3,0,117,-36.1
43,1,2,1,0,5,0,1015,-42.0
52,2,0,6,0,0,0,877,-46.2
41,3,0,5,0,2,0,161,-42.7
38,3,2,5,0,5,0,154,-42.0
28,1,1,3,0,0,0,646,-36.4
29,2,2,6,1,3,0,120,-36.1
36,0,0,2,0,3,0,53,-36.1
41,2,1,6,0,0,0,349,-36.4
56,10,0,5,0,1,0,41,-41.8
42,4,1,1,0,2,0,58,-42.7
49,3,0,1,1,0,0,177,-46.2
52,10,0,3,0,0,0,267,-36.4
43,2,0,1,0,2,0,240,-42.7
49,2,0,6,0,3,0,66,-36.1
53,0,0,0,2,1,0,259,-41.8
51,3,0,0,1,0,0,244,-36.4
34,1,0,1,0,0,0,376,-36.4
52,1,1,1,1,1,0,43,-41.8
32,8,0,6,0,0,0,133,-46.2
37,2,0,1,0,0,0,547,-46.2
50,3,0,0,0,3,0,153,-36.1
51,3,0,3,1,0,0,39,-36.4
49,0,2,2,1,0,0,295,-36.4
58,9,0,0,1,3,0,645,-36.1
30,4,1,4,1,0,0,691,-46.2
49,1,0,1,1,0,0,166,-36.4
36,1,0,1,0,0,0,318,-36.4
52,1,0,0,1,3,0,483,-36.1
56,8,0,6,1,1,0,88,-40.8
30,3,1,3,1,0,0,242,-46.2
48,3,0,0,1,3,0,69,-36.1
35,2,1,6,1,8,0,58,-47.1
39,3,0,3,1,5,0,741,-42.0
55,3,0,0,1,0,0,109,-46.2
32,8,1,6,1,1,0,64,-40.8
82,5,2,0,1,8,0,125,-34.6
31,2,0,3,0,1,0,145,-41.8
33,2,0,6,0,1,0,436,-41.8
25,2,1,6,1,2,0,271,-42.7
54,3,0,5,0,3,0,220,-36.1
32,2,1,5,1,0,0,38,-46.2
56,3,0,0,1,0,0,80,-46.2
36,3,0,0,2,0,0,92,-46.2
47,2,0,1,0,3,0,144,-36.1
68,5,0,6,1,8,0,330,-34.6
47,8,0,6,1,3,0,146,-36.1
46,6,0,1,0,3,0,322,-36.1
54,3,0,0,0,0,0,87,-46.2
45,3,1,3,1,8,0,173,-47.1
46,1,2,1,1,0,0,78,-36.4
42,1,0,1,1,2,0,302,-42.7
41,6,0,5,0,1,0,636,-41.8
49,3,0,3,0,0,0,667,-36.4
64,5,0,3,1,3,3,79,-31.4
49,2,1,2,0,0,0,135,-46.2
37,2,0,1,1,0,0,313,-36.4
39,3,0,3,1,4,0,112,-40.4
25,2,1,1,0,2,0,586,-42.7
53,6,0,5,0,2,0,123,-42.7
45,3,0,0,0,3,0,81,-36.1
40,3,0,3,1,0,0,811,-36.4
43,2,0,6,0,3,0,166,-36.1
28,11,1,5,0,1,0,208,-40.8
58,2,2,3,0,0,0,201,-36.4
56,6,0,3,1,1,0,941,-41.8
31,6,1,6,0,5,0,187,-42.0
41,7,0,0,1,5,0,59,-42.0
65,5,0,5,0,0,0,318,-46.2
28,7,1,6,2,2,0,167,-33.6
48,2,2,1,0,1,0,89,-41.8
32,6,1,6,1,0,0,350,-36.4
48,2,0,6,1,3,0,254,-36.1
33,3,0,0,1,1,0,112,-41.8
30,4,0,4,1,2,0,279,-42.7
27,3,1,3,1,0,0,352,-46.2
28,8,1,6,0,0,0,386,-46.2
36,4,1,1,0,3,0,78,-36.1
50,3,0,2,0,0,0,103,-46.2
57,5,1,0,1,1,0,107,-41.8
36,4,1,6,0,5,0,61,-42.0
40,4,1,4,1,8,0,430,-47.1
42,2,1,6,1,1,0,570,-40.8
37,3,0,2,0,0,0,181,-36.4
32,4,1,4,0,3,0,309,-36.1
36,1,0,6,1,5,0,37,-42.0
36,2,1,6,0,4,0,146,-26.9
30,2,1,1,0,5,0,64,-42.0
34,3,0,3,1,0,0,180,-36.4
30,4,1,4,0,0,0,229,-46.2
34,6,0,6,0,1,0,84,-41.8
29,11,1,4,1,5,0,124,-30.1
29,1,1,1,0,5,0,91,-42.0
45,3,0,0,1,1,0,19,-41.8
41,3,0,2,1,0,0,167,-36.4
59,2,0,1,1,8,0,101,-47.1
55,6,0,3,1,2,0,90,-42.7
40,1,0,2,0,5,0,215,-42.0
26,11,1,1,0,1,0,901,-41.8
33,2,0,6,1,5,0,240,-42.0
28,11,1,5,1,3,0,268,-31.4
56,6,0,6,1,5,0,286,-42.0
39,4,0,4,1,0,0,608,-46.2
28,2,1,1,1,2,0,231,-42.7
48,3,0,3,1,0,0,36,-46.2
32,1,0,1,0,8,0,259,-47.1
52,2,0,1,0,2,0,131,-42.7
29,2,0,6,1,0,0,93,-46.2
34,2,0,4,1,3,0,276,-36.1
34,4,0,6,0,3,0,122,-36.1
53,3,0,3,0,0,0,755,-36.4
48,4,0,4,0,3,0,112,-36.1
38,3,0,0,1,2,0,406,-42.7
35,8,3,6,0,5,0,221,-42.0
37,2,0,6,1,0,0,245,-36.4
39,3,0,3,1,8,0,253,-47.1
34,4,0,6,1,8,0,168,-47.1
50,2,1,6,0,3,1,372,-38.3
30,3,0,5,0,0,0,85,-36.4
38,7,0,2,0,1,0,947,-41.8
38,3,0,0,1,0,0,193,-46.2
31,0,1,1,1,2,0,125,-42.7
40,8,0,6,0,8,0,187,-47.1
33,7,0,1,2,2,0,268,-42.7
35,2,1,6,1,8,0,358,-47.1
59,5,0,3,0,3,0,105,-36.1
39,2,0,1,0,2,0,210,-42.7
33,4,1,6,0,5,0,69,-42.0
30,4,1,4,1,0,0,26,-46.2
27,4,1,3,0,8,0,335,-47.1
39,1,0,1,1,0,0,399,-36.4
51,2,1,6,1,3,0,168,-36.1
57,3,0,0,0,2,0,77,-42.7
38,2,0,1,1,1,0,169,-41.8
36,3,0,2,1,0,0,127,-46.2
39,3,0,3,0,0,0,67,-36.4
31,4,1,4,1,8,0,270,-47.1
26,6,1,6,1,2,0,201,-42.7
29,1,0,1,0,0,0,614,-36.4
30,4,0,6,0,5,0,1031,-42.0
35,1,0,1,0,8,0,226,-47.1
46,3,0,3,0,0,0,121,-36.4
46,3,0,2,1,0,0,240,-36.4
26,8,0,0,1,0,0,134,-46.2
45,9,0,5,0,0,0,633,-36.4
27,11,1,6,1,3,0,630,-31.4
32,2,0,1,0,0,0,70,-36.4
36,1,0,1,1,0,0,47,-36.4
57,5,0,4,1,3,0,155,-36.1
65,6,0,6,0,0,1,1076,-46.2
39,2,0,1,0,1,0,120,-41.8
57,1,0,1,0,0,0,88,-46.2
26,11,1,0,0,0,0,802,-46.2
27,4,1,5,0,0,0,7,-46.2
37,3,0,2,0,0,0,78,-46.2
34,4,0,1,0,3,0,76,-36.1
33,10,0,6,0,0,0,205,-46.2
30,6,0,6,0,2,0,103,-42.7
29,4,1,6,1,3,0,58,-36.1
32,8,1,4,2,3,0,151,-36.1
42,4,0,4,1,3,0,245,-36.1
50,3,0,0,1,0,0,229,-36.4
43,10,0,3,0,1,0,301,-41.8
32,2,0,1,1,0,0,171,-46.2
45,7,0,6,0,0,0,191,-36.4
59,5,2,6,1,3,0,526,-31.4
44,4,1,4,0,8,0,116,-47.1
55,2,0,1,0,8,0,163,-47.1
57,5,0,2,0,0,0,100,-46.2
59,3,0,2,1,2,0,108,-42.7
43,4,0,4,0,3,0,78,-36.1
38,2,1,3,1,5,0,1081,-42.0
38,3,0,3,2,2,0,319,-42.7
66,5,0,0,1,7,0,156,-50.0
34,4,0,4,0,3,14,193,-31.4
43,6,0,6,0,8,0,121,-47.1
31,7,0,3,1,0,7,201,-46.2
25,0,1,1,0,2,0,1156,-42.7
30,4,1,6,1,3,0,87,-36.1
43,2,0,6,1,2,0,899,-42.7
52,1,2,1,0,5,0,190,-42.0
33,10,1,4,0,2,0,143,-42.7
39,3,1,3,0,0,0,650,-36.4
57,5,0,0,1,3,0,96,-36.1
27,2,1,6,0,1,0,154,-40.8
32,1,1,6,1,4,0,375,-49.5
41,3,0,3,0,1,0,237,-41.8
39,2,0,1,1,8,0,110,-47.1
49,4,0,4,1,1,0,429,-41.8
35,3,0,3,0,1,0,15,-41.8
32,4,0,6,1,1,0,562,-41.8
41,3,0,0,0,0,0,99,-36.4
36,2,0,1,0,0,0,90,-36.4
33,2,1,6,1,3,0,99,-36.1
43,3,0,0,1,0,0,345,-36.4
51,2,2,1,0,5,0,64,-42.0
46,5,0,0,0,0,0,94,-36.4
33,4,0,4,1,0,0,199,-46.2
56,2,2,6,1,5,0,88,-42.0
37,2,0,1,0,0,0,80,-36.4
34,3,0,2,1,0,0,195,-36.4
37,3,1,5,0,1,0,53,-41.8
42,4,0,6,0,3,0,321,-36.1
38,4,1,1,1,3,0,97,-36.1
49,6,0,6,1,5,0,37,-42.0
26,1,1,6,1,0,0,223,-46.2
37,7,0,4,0,1,0,119,-41.8
31,2,0,6,1,4,0,760,-26.9
32,2,0,6,1,0,0,100,-46.2
41,6,0,6,1,5,0,155,-42.0
52,6,0,6,0,0,0,185,-36.4
31,6,0,6,0,3,0,133,-36.1
74,5,0,0,1,3,1,467,-31.4
37,3,0,3,0,3,0,373,-31.4
26,2,1,3,1,2,0,687,-42.7
38,2,2,1,0,1,0,65,-40.8
31,7,1,4,0,0,0,20,-36.4
48,3,0,3,1,0,0,88,-46.2
36,4,0,1,0,3,0,314,-36.1
38,11,1,6,0,0,0,619,-36.4
57,4,0,6,0,0,0,50,-36.4
51,3,1,0,0,2,0,104,-42.7
44,3,0,3,0,0,0,219,-36.4
46,2,0,2,0,0,0,270,-46.2
35,3,0,3,1,0,0,282,-46.2
34,3,0,0,0,1,0,110,-41.8
54,6,0,6,1,0,0,173,-46.2
31,1,1,1,1,0,0,317,-36.4
36,1,0,1,0,0,0,295,-36.4
54,3,0,0,0,0,0,166,-36.4
46,2,0,6,1,3,0,210,-36.1
51,3,0,3,1,3,0,107,-36.1
52,3,0,0,0,3,0,109,-36.1
30,2,0,6,1,1,2,96,-40.8
54,4,0,1,1,2,0,193,-42.7
33,3,0,2,1,2,0,299,-42.7
47,5,1,2,1,2,0,431,-42.7
36,4,0,1,1,5,0,46,-42.0
57,5,3,0,1,0,0,171,-36.4
25,11,1,1,0,2,0,85,-42.7
32,3,0,3,0,2,0,240,-42.7
32,11,1,6,0,0,0,209,-46.2
34,2,1,1,1,0,13,78,-46.2
25,4,1,1,1,0,0,581,-40.0
38,3,0,1,1,0,0,306,-46.2
28,4,1,4,1,8,0,477,-47.1
55,8,0,5,1,1,0,278,-41.8
46,6,0,6,1,5,0,466,-42.0
54,1,0,0,1,3,0,900,-36.1
36,4,0,1,0,5,0,91,-42.0
46,2,2,6,0,0,0,134,-36.4
27,1,1,1,1,2,0,211,-42.7
44,2,0,6,0,5,0,48,-42.0
29,8,0,4,1,2,0,683,-42.7
30,1,0,1,1,0,0,92,-36.4
32,3,0,3,0,0,0,109,-36.4
43,2,0,6,1,1,3,262,-40.8
33,2,0,6,1,3,0,128,-36.1
32,2,1,6,1,3,0,51,-36.1
35,2,0,6,1,3,0,511,-36.1
53,5,2,1,1,2,0,84,-42.7
47,2,2,6,0,3,0,381,-36.1
52,5,0,0,1,8,0,449,-47.1
33,3,0,0,1,1,0,78,-41.8
31,8,1,1,1,0,0,187,-46.2
57,8,0,6,1,3,0,932,-36.1
37,3,2,0,0,8,0,2053,-47.1
33,5,0,1,1,0,0,762,-46.2
49,8,2,5,0,8,0,660,-47.1
38,4,0,1,1,3,0,452,-36.1
31,4,0,6,1,0,0,282,-46.2
38,6,1,6,1,1,0,69,-41.8
58,5,0,0,0,2,0,22,-42.7
35,2,0,4,1,2,0,1186,-42.7
50,2,0,6,1,1,0,95,-40.8
49,3,0,2,0,2,0,221,-42.7
53,4,0,4,0,9,3,925,-29.8
47,3,0,2,0,0,0,191,-36.4
56,5,0,0,0,2,0,57,-42.7
50,4,0,4,1,1,0,31,-41.8
42,1,0,4,1,0,0,299,-36.4
56,2,1,6,0,8,0,158,-34.6
45,2,2,6,0,0,10,167,-46.2
35,2,2,6,0,2,0,203,-42.7
58,2,0,1,1,3,0,107,-36.1
31,1,2,1,0,0,0,45,-46.2
32,2,0,6,0,1,0,18,-41.8
25,1,1,1,0,4,0,251,-49.5
40,10,0,3,1,0,0,246,-36.4
50,2,0,1,1,2,0,98,-33.6
33,3,0,3,0,1,0,164,-41.8
36,1,0,1,0,0,0,445,-36.4
30,7,0,4,1,1,0,495,-40.8
43,3,0,0,1,5,0,249,-42.0
41,3,0,0,1,8,0,184,-47.1
35,1,0,1,1,0,0,223,-46.2
39,2,0,1,0,0,0,726,-36.4
35,2,1,6,0,2,0,107,-42.7
56,1,2,1,1,2,0,354,-42.7
38,4,1,2,1,5,0,164,-42.0
31,8,1,6,0,3,0,209,-38.3
59,2,0,0,1,3,0,292,-36.1
26,3,0,3,0,2,0,494,-42.7
33,1,0,6,2,0,0,73,-36.4
29,2,1,1,0,0,0,149,-36.4
45,3,1,1,0,0,0,278,-36.4
35,4,0,4,1,3,0,105,-36.1
32,4,1,6,1,5,0,1162,-42.0
39,4,0,4,1,0,0,435,-36.4
24,9,1,6,0,1,0,263,-40.8
29,3,0,3,0,0,0,47,-46.2
24,9,1,6,1,1,0,134,-40.8
56,1,0,1,1,0,0,26,-36.4
31,6,0,6,0,3,0,154,-36.1
44,3,0,4,0,2,0,156,-42.7
34,4,0,4,0,7,1,300,-34.8
34,6,0,6,0,0,1,318,-46.2
38,4,0,6,0,7,0,59,-50.0
29,1,0,1,1,5,0,114,-42.0
57,3,2,5,0,1,0,50,-41.8
32,3,0,0,0,2,0,990,-42.7
56,4,0,5,0,1,0,196,-41.8
34,3,0,0,0,5,0,223,-42.0
54,2,0,6,0,0,0,513,-36.4
37,3,2,3,1,2,0,1150,-42.7
44,4,2,4,1,3,0,145,-36.1
59,5,0,3,0,1,0,25,-41.8
45,3,2,3,1,0,0,455,-36.4
48,2,0,1,1,0,0,218,-36.4
35,1,0,1,0,0,0,1349,-36.4
41,2,2,1,0,3,0,170,-36.1
29,1,1,2,1,0,0,272,-46.2
22,1,1,1,1,1,0,94,-40.8
29,2,1,1,1,8,0,275,-47.1
24,1,1,3,1,2,0,411,-42.7
36,2,0,6,1,2,0,54,-42.7
27,9,1,1,1,0,0,628,-46.2
45,3,2,3,1,0,0,281,-36.4
58,6,0,3,0,0,0,29,-36.4
45,8,0,3,1,2,0,332,-42.7
32,6,2,6,1,2,0,123,-42.7
42,2,0,6,1,5,0,120,-42.0
33,2,0,1,1,0,0,742,-36.4
28,11,1,1,1,2,0,12,-42.7
55,2,0,1,0,2,10,229,-40.3
29,2,0,1,1,0,0,767,-46.2
35,3,0,0,1,8,0,199,-47.1
29,3,1,3,0,0,0,239,-46.2
41,2,0,6,1,3,0,266,-36.1
35,8,1,6,1,2,0,2122,-42.7
28,3,1,6,0,8,0,107,-47.1
33,2,1,6,1,7,0,187,-50.0
37,10,0,6,2,1,0,59,-41.8
32,4,0,6,0,2,0,124,-42.7
25,3,1,1,1,1,0,446,-41.8
31,1,0,1,1,0,0,128,-46.2
48,2,0,6,1,3,0,651,-36.1
59,5,0,6,1,3,0,28,-36.1
44,8,1,2,1,0,0,248,-36.4
26,6,1,6,0,1,0,72,-41.8
50,2,2,6,1,5,0,609,-42.0
28,2,0,6,1,0,0,210,-36.4
52,4,0,4,0,2,0,221,-42.7
32,10,1,4,1,3,0,47,-38.3
35,4,0,4,1,3,0,202,-36.1
50,6,0,6,1,2,0,110,-42.7
28,2,0,6,0,0,0,161,-36.4
49,3,0,3,0,0,0,813,-36.4
31,2,1,3,1,0,0,156,-46.2
31,4,1,4,1,3,0,27,-36.1
45,3,0,5,1,8,0,797,-47.1
74,5,0,3,0,3,0,188,-31.4
29,2,0,6,1,2,0,166,-42.7
40,2,0,4,0,1,0,168,-41.8
26,2,1,1,0,2,0,134,-42.7
36,2,0,1,1,2,0,649,-42.7
39,11,1,5,1,1,0,474,-40.8
57,3,0,0,1,1,0,43,-41.8
57,2,2,6,0,5,0,5,-42.0
47,10,0,2,0,3,0,244,-36.1
43,3,0,3,0,0,3,487,-46.2
38,1,0,1,1,2,0,120,-42.7
46,4,0,4,1,1,0,69,-41.8
51,2,1,6,1,5,0,53,-42.0
64,5,0,6,1,8,0,102,-47.1
27,11,1,5,1,4,0,309,-49.5
51,10,0,2,0,2,0,141,-42.7
38,1,0,1,0,0,0,392,-36.4
31,2,0,1,0,2,0,87,-42.7
47,1,0,1,0,5,0,110,-42.0
46,3,0,3,0,0,0,84,-46.2
32,2,0,6,1,1,0,718,-41.8
41,2,1,1,1,0,0,519,-36.4
53,1,2,0,0,1,0,91,-41.8
57,5,0,4,2,5,0,193,-42.0
26,3,1,3,1,1,0,61,-41.8
47,6,0,6,1,1,0,352,-40.8
29,3,1,3,1,0,0,427,-46.2
30,4,1,6,1,0,0,663,-46.2
46,2,1,6,1,2,0,153,-42.7
77,5,0,6,0,4,0,348,-26.9
30,11,1,6,1,6,0,256,-33.0
49,0,0,0,0,0,0,328,-36.4
36,3,0,3,1,0,0,181,-46.2
30,4,1,6,1,3,0,96,-36.1
49,7,0,2,0,8,0,68,-47.1
34,2,1,1,0,0,0,63,-36.4
52,5,0,0,1,2,0,412,-42.7
44,2,0,6,0,3,2,96,-31.4
46,2,0,1,0,2,0,375,-42.7
20,3,1,1,1,0,0,908,-46.2
30,2,0,6,1,2,0,1150,-42.7
43,3,0,5,1,2,0,172,-42.7
29,2,0,6,1,8,0,245,-47.1
36,1,0,1,2,8,0,104,-47.1
41,6,0,6,0,0,0,174,-36.4
19,11,1,5,1,8,0,72,-47.1
49,8,2,6,1,2,0,126,-42.7
30,2,0,6,1,8,0,111,-47.1
45,2,1,4,1,0,0,565,-36.4
57,5,0,1,0,0,0,72,-36.4
37,3,1,3,0,0,0,119,-36.4
37,2,1,1,0,0,0,165,-36.4
56,3,0,0,1,2,0,335,-42.7
32,2,1,6,0,0,0,180,-36.4
45,2,0,6,1,2,0,132,-42.7
